antecedents,consequents,support,confidence,leverage,lift
frozenset({'side pain'}),frozenset({'sharp abdominal pain'}),0.01713471960693002,0.4029265660461204,0.011562071600257545,3.074789505171251
frozenset({'side pain'}),frozenset({'back pain'}),0.015716050132620625,0.36956625244012764,0.01196477841935123,4.18952593517237
frozenset({'side pain'}),frozenset({'nausea'}),0.01242179432667193,0.2921011284102271,0.008347519638206218,3.0488357502841126
frozenset({'side pain'}),frozenset({'vomiting'}),0.012251041055025749,0.28808582900855434,0.007450598046367925,2.5520646808909975
frozenset({'pelvic pain'}),frozenset({'sharp abdominal pain'}),0.015882079005446557,0.41571564851782494,0.01087572573741021,3.1723847989009415
frozenset({'pelvic pain'}),frozenset({'lower abdominal pain'}),0.014264309866569479,0.37337031410097865,0.011949631157294069,6.162544205124173
frozenset({'painful urination'}),frozenset({'sharp abdominal pain'}),0.01446475935937152,0.4126299576434347,0.009871076909775931,3.1488374562427466
frozenset({'painful urination'}),frozenset({'lower abdominal pain'}),0.011084789460541146,0.31621101270696955,0.008960908385040938,5.219119652417685
frozenset({'retention of urine'}),frozenset({'sharp abdominal pain'}),0.011328433456842616,0.3372987962944356,0.006927289449541399,2.5739747297633224
frozenset({'retention of urine'}),frozenset({'painful urination'}),0.010101439591811942,0.30076562908184795,0.008924089764919697,8.579811506386246
frozenset({'painful urination'}),frozenset({'retention of urine'}),0.010101439591811942,0.2881594147092799,0.008924089764919697,8.579811506386246
frozenset({'lower abdominal pain'}),frozenset({'sharp abdominal pain'}),0.029076649996287972,0.4799153392001782,0.02113720306713518,3.6623017013340893
frozenset({'retention of urine'}),frozenset({'blood in urine'}),0.011501211470840336,0.34244318067640617,0.010603782572178594,12.81573558416839
frozenset({'blood in urine'}),frozenset({'retention of urine'}),0.011501211470840336,0.4304261069434973,0.010603782572178594,12.81573558416839
frozenset({'blood in urine'}),frozenset({'painful urination'}),0.010216174991732302,0.38233436892222983,0.009279485945724407,10.906687801328461
frozenset({'painful urination'}),frozenset({'blood in urine'}),0.010216174991732302,0.2914324220254139,0.009279485945724407,10.90668780132846
frozenset({'frequent urination'}),frozenset({'blood in urine'}),0.011629445153104268,0.3982296794471793,0.010849129436282634,14.903512645462408
frozenset({'blood in urine'}),frozenset({'frequent urination'}),0.011629445153104268,0.43522517743931705,0.010849129436282634,14.903512645462406
frozenset({'suprapubic pain'}),frozenset({'painful urination'}),0.014989842542536462,0.4446090403170917,0.013807973819738896,12.68317051918801
frozenset({'painful urination'}),frozenset({'suprapubic pain'}),0.014989842542536462,0.4276087793608009,0.013807973819738896,12.68317051918801
frozenset({'suprapubic pain'}),frozenset({'sharp abdominal pain'}),0.013048789541530841,0.38703607318733235,0.008630753093954831,2.9535269109629367
frozenset({'retention of urine'}),frozenset({'frequent urination'}),0.01106859152172886,0.3295621244699877,0.010087791566784684,11.285269198813163
frozenset({'frequent urination'}),frozenset({'retention of urine'}),0.01106859152172886,0.3790242436848552,0.010087791566784684,11.285269198813163
frozenset({'frequent urination'}),frozenset({'painful urination'}),0.010602900780875633,0.36307749196884603,0.009579193414764254,10.35735516991683
frozenset({'painful urination'}),frozenset({'frequent urination'}),0.010602900780875633,0.3024643819792068,0.009579193414764254,10.35735516991683
frozenset({'frequent urination'}),frozenset({'suprapubic pain'}),0.010538783939743668,0.3608819247035984,0.009554219485243709,10.704006113135698
frozenset({'suprapubic pain'}),frozenset({'frequent urination'}),0.010538783939743668,0.3125875805741282,0.009554219485243709,10.7040061131357
frozenset({'difficulty breathing'}),frozenset({'cough'}),0.012384674050227109,0.3761016601762656,0.009137861244391664,3.8144096351869528
frozenset({'difficulty breathing'}),frozenset({'shortness of breath'}),0.01446003496055127,0.43912687026029923,0.011611214691845607,5.075797557113372
frozenset({'difficulty breathing'}),frozenset({'sharp chest pain'}),0.01147016542145012,0.3483295757327321,0.008265845452949505,3.579594277164933
frozenset({'cough'}),frozenset({'fever'}),0.032896663899518785,0.33363679300171806,0.02476725420134982,4.046623939611297
frozenset({'fever'}),frozenset({'cough'}),0.032896663899518785,0.3989980435654587,0.02476725420134982,4.046623939611297
frozenset({'fever'}),frozenset({'nasal congestion'}),0.023936504079855838,0.29032178845949197,0.01854685341120264,4.441197686349726
frozenset({'cough'}),frozenset({'nasal congestion'}),0.031112865887815776,0.3155455771323746,0.02466735353006206,4.827058604641125
"frozenset({'nasal congestion', 'cough'})",frozenset({'fever'}),0.012533830070123576,0.4028503872101347,0.009968630795169327,4.886103856530647
"frozenset({'fever', 'cough'})",frozenset({'nasal congestion'}),0.012533830070123576,0.381006113823807,0.010383369997829683,5.8284411934018205
"frozenset({'nasal congestion', 'fever'})",frozenset({'cough'}),0.012533830070123576,0.523628263689167,0.010173685307431223,5.310619190928573
frozenset({'cough'}),frozenset({'sore throat'}),0.02600714059135975,0.26376349311739783,0.020402778343582673,4.640517411535139
