antecedents,consequents,support,confidence,leverage,lift
frozenset({'regurgitation'}),frozenset({'regurgitation.1'}),0.010046771548320477,1.0,0.009877545420011586,59.36891453299676
frozenset({'heavy menstrual flow'}),frozenset({'blood clots during menstrual periods'}),0.004408539013410544,0.31289519064954974,0.0042523407750764495,28.223999581743477
"frozenset({'blood clots during menstrual periods', 'heavy menstrual flow'})",frozenset({'cramps and spasms'}),0.002240039954915737,0.5081139007960808,0.0021431792645848487,23.126409147647877
frozenset({'heavy menstrual flow'}),"frozenset({'cramps and spasms', 'blood clots during menstrual periods'})",0.002240039954915737,0.1589863958612761,0.002160704638805829,28.235092071889845
"frozenset({'blood clots during menstrual periods', 'heavy menstrual flow'})",frozenset({'sharp abdominal pain'}),0.0022933581701728455,0.5202082057562768,0.001715654401194055,3.969782254020646
frozenset({'heavy menstrual flow'}),"frozenset({'sharp abdominal pain', 'blood clots during menstrual periods'})",0.0022933581701728455,0.1627706457175704,0.0022085075138563275,27.028172435319124
frozenset({'heavy menstrual flow'}),frozenset({'spotting or bleeding during pregnancy'}),0.0024560124724128853,0.1743150028741138,0.0023027715975344042,16.02713684818419
frozenset({'heavy menstrual flow'}),frozenset({'sharp abdominal pain'}),0.006122145956926981,0.4345181069170339,0.0042758287675207915,3.3158690132197592
frozenset({'heavy menstrual flow'}),frozenset({'lower abdominal pain'}),0.005366242145686961,0.3808679823721019,0.004512600610605284,6.286294568801072
frozenset({'heavy menstrual flow'}),frozenset({'vaginal discharge'}),0.003583119048101129,0.2543111707223606,0.003200668241601742,9.368836428658097
frozenset({'heavy menstrual flow'}),frozenset({'pain during pregnancy'}),0.0025147300006074227,0.17848246790572905,0.0022184706486471947,8.488272130376554
frozenset({'heavy menstrual flow'}),frozenset({'problems during pregnancy'}),0.0025012317182638508,0.1775244299674267,0.0022605727011106025,10.393259923733092
frozenset({'heavy menstrual flow'}),frozenset({'cramps and spasms'}),0.006300323283862128,0.447164207702625,0.005990760550955267,20.352331253509504
frozenset({'heavy menstrual flow'}),frozenset({'pelvic pain'}),0.0053534187774605686,0.3799578463307147,0.004815140591709946,9.945449990687031
frozenset({'heavy menstrual flow'}),frozenset({'intermenstrual bleeding'}),0.0064265322237745245,0.45612186242575203,0.006061587867827498,17.609622176777425
frozenset({'heavy menstrual flow'}),"frozenset({'sharp abdominal pain', 'cramps and spasms'})",0.0031781705777939756,0.2255700325732899,0.0030185870616778934,19.91540639750128
frozenset({'heavy menstrual flow'}),"frozenset({'sharp abdominal pain', 'intermenstrual bleeding'})",0.0027435258863309645,0.194721210959954,0.0025899521891986363,17.864555829290097
frozenset({'heavy menstrual flow'}),"frozenset({'sharp abdominal pain', 'lower abdominal pain'})",0.0025754722711534956,0.18279363862808967,0.0021657966042894113,6.286612751174078
frozenset({'heavy menstrual flow'}),"frozenset({'lower abdominal pain', 'cramps and spasms'})",0.002604493578192175,0.18485342019543974,0.0024795616133052073,20.847295410334695
frozenset({'heavy menstrual flow'}),"frozenset({'lower abdominal pain', 'intermenstrual bleeding'})",0.002267711433720059,0.16095037363479592,0.002141524253475725,17.97101281864869
frozenset({'heavy menstrual flow'}),"frozenset({'intermenstrual bleeding', 'cramps and spasms'})",0.002725978119284321,0.19347576164016095,0.0026245624239334677,26.879252859763458
frozenset({'heavy menstrual flow'}),"frozenset({'pelvic pain', 'cramps and spasms'})",0.0026200166028872824,0.18595516382448743,0.0024994874009583497,21.737608487876
frozenset({'heavy menstrual flow'}),"frozenset({'pelvic pain', 'lower abdominal pain'})",0.002671984989910034,0.1896436098869515,0.0024710078946226185,13.29497267382065
frozenset({'heavy menstrual flow'}),"frozenset({'pelvic pain', 'intermenstrual bleeding'})",0.002240039954915737,0.1589863958612761,0.0021309122924828825,20.526783997540694
frozenset({'heavy menstrual flow'}),"frozenset({'sharp abdominal pain', 'pelvic pain'})",0.0025052812029669226,0.17781184134891742,0.002281510537894604,11.195753483403472
frozenset({'rectal bleeding'}),frozenset({'nausea'}),0.0061673652027779465,0.34908507468388283,0.0044747135415872125,3.6436115854099445
frozenset({'rectal bleeding'}),frozenset({'diarrhea'}),0.00537164145862439,0.3040455361576957,0.004622262578339412,7.168124963144987
