antecedents,consequents,support,confidence,leverage,lift
frozenset({'changes in stool appearance'}),frozenset({'rectal bleeding'}),0.0033509485917916945,0.3518033019202154,0.0031826671441893923,19.912763049857723
frozenset({'changes in stool appearance'}),frozenset({'nausea'}),0.0030992056260840807,0.32537376886558494,0.002186633792245794,3.3961223776201703
frozenset({'changes in stool appearance'}),frozenset({'vomiting blood'}),0.002918328642680219,0.3063841847941614,0.002790727372349085,22.870686436796067
frozenset({'changes in stool appearance'}),frozenset({'sharp abdominal pain'}),0.004212813919428753,0.44228725288740883,0.0029646306231033287,3.3751564628616824
frozenset({'changes in stool appearance'}),frozenset({'vomiting'}),0.003209216627184191,0.3369234039538015,0.0021339947988550973,2.9847018937211764
frozenset({'changes in stool appearance'}),frozenset({'blood in stool'}),0.004518550014510654,0.47438531850067317,0.004231596621202636,15.746633843289029
frozenset({'changes in stool appearance'}),frozenset({'pain of the anus'}),0.0021570255185027706,0.22645787571742368,0.002032047116744114,17.25918629258964
frozenset({'changes in stool appearance'}),frozenset({'constipation'}),0.0021388028373389486,0.22454474597888474,0.0019923593420422972,14.60496987596726
frozenset({'changes in stool appearance'}),frozenset({'heartburn'}),0.002229916243158058,0.2341103946715794,0.001961245786664074,8.299819311201375
frozenset({'changes in stool appearance'}),"frozenset({'sharp abdominal pain', 'blood in stool'})",0.0023217045630943463,0.243746900021257,0.0021932547176368223,18.07479452252119
frozenset({'melena'}),frozenset({'sharp abdominal pain'}),0.0037781692279657414,0.44762513993283226,0.002672112379397347,3.415890632435348
frozenset({'melena'}),frozenset({'diarrhea'}),0.0026773843028474625,0.31720774028466336,0.0023193703105319208,7.478434810692271
frozenset({'melena'}),frozenset({'changes in stool appearance'}),0.0026098928911296036,0.30921157844234765,0.0025294968265036195,32.46294334519048
frozenset({'changes in stool appearance'}),frozenset({'melena'}),0.0026098928911296036,0.2740026925529654,0.0025294968265036195,32.46294334519049
frozenset({'melena'}),frozenset({'nausea'}),0.0021577004326199492,0.25563729409883257,0.0013490400943515716,2.668240706895969
frozenset({'melena'}),frozenset({'blood in stool'}),0.003622264066897487,0.429154006077083,0.003367985094552127,14.24523637753952
frozenset({'melena'}),frozenset({'rectal bleeding'}),0.004067032470118178,0.48184871261794343,0.003917912666836495,27.27359063393927
frozenset({'melena'}),frozenset({'heartburn'}),0.003138350644880439,0.3718215256676795,0.002900272792622679,13.182035267533575
frozenset({'itching of the anus'}),frozenset({'heartburn'}),0.00240606882774167,0.6416486681065514,0.002300298753605726,22.748105713239873
frozenset({'itching of the anus'}),frozenset({'constipation'}),0.0020483643456370177,0.5462562994960403,0.0019907125310073717,35.529919722313345
